# WHO growth reference table, vendored for PoshanNetra AI (Section 6.4).
# source_url: https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/weight-for-length-height/expanded-tables/wfl-boys-zscore-expanded-table.xlsx
# retrieved: 2026-08-28
# sha256(source_xlsx): 1a6e9a002d2692d038161bc6572a10f8b9fa0657163808141d2981a2132c59cc
# key column 'Length' is in cms; rows: 651
# sd* columns are WHO's OWN published cut-offs, kept only so the test
# suite can prove our LMS implementation reproduces them exactly.
key,l,m,s,sd3neg,sd2neg,sd2pos,sd3pos
75.6,-0.3521,9.6241,0.08302,7.58,8.19,11.42,12.49
75.7,-0.3521,9.644,0.08303,7.596,8.207,11.444,12.516
75.8,-0.3521,9.6639,0.08305,7.611,8.223,11.468,12.543
75.9,-0.3521,9.6836,0.08306,7.626,8.24,11.492,12.569
76,-0.3521,9.7033,0.08307,7.641,8.257,11.515,12.595
76.1,-0.3521,9.723,0.08307,7.657,8.273,11.539,12.621
76.2,-0.3521,9.7425,0.08308,7.672,8.29,11.562,12.646
76.3,-0.3521,9.762,0.08309,7.687,8.306,11.585,12.672
76.4,-0.3521,9.7814,0.0831,7.702,8.323,11.609,12.698
76.5,-0.3521,9.8007,0.08311,7.717,8.339,11.632,12.723
76.6,-0.3521,9.82,0.08312,7.732,8.355,11.655,12.749
76.7,-0.3521,9.8392,0.08312,7.747,8.371,11.678,12.773
76.8,-0.3521,9.8583,0.08313,7.762,8.387,11.701,12.799
76.9,-0.3521,9.8773,0.08314,7.777,8.403,11.723,12.824
77,-0.3521,9.8963,0.08314,7.792,8.42,11.746,12.848
77.1,-0.3521,9.9152,0.08315,7.807,8.436,11.769,12.873
77.2,-0.3521,9.9341,0.08315,7.821,8.452,11.791,12.898
77.3,-0.3521,9.9528,0.08316,7.836,8.467,11.813,12.923
77.4,-0.3521,9.9716,0.08316,7.851,8.483,11.836,12.947
77.5,-0.3521,9.9902,0.08317,7.865,8.499,11.858,12.972
77.6,-0.3521,10.0088,0.08317,7.88,8.515,11.88,12.996
77.7,-0.3521,10.0274,0.08317,7.895,8.531,11.902,13.02
77.8,-0.3521,10.0459,0.08318,7.909,8.546,11.925,13.044
77.9,-0.3521,10.0643,0.08318,7.923,8.562,11.946,13.068
78,-0.3521,10.0827,0.08318,7.938,8.578,11.968,13.092
78.1,-0.3521,10.1011,0.08318,7.952,8.593,11.99,13.116
78.2,-0.3521,10.1194,0.08318,7.967,8.609,12.012,13.14
78.3,-0.3521,10.1377,0.08318,7.981,8.624,12.033,13.164
78.4,-0.3521,10.1559,0.08318,7.995,8.64,12.055,13.187
78.5,-0.3521,10.1741,0.08318,8.01,8.655,12.077,13.211
78.6,-0.3521,10.1923,0.08317,8.024,8.671,12.098,13.234
78.7,-0.3521,10.2105,0.08317,8.039,8.686,12.12,13.258
78.8,-0.3521,10.2286,0.08317,8.053,8.702,12.141,13.281
78.9,-0.3521,10.2468,0.08316,8.067,8.718,12.162,13.304
79,-0.3521,10.2649,0.08316,8.082,8.733,12.184,13.328
79.1,-0.3521,10.2831,0.08315,8.096,8.749,12.205,13.351
79.2,-0.3521,10.3012,0.08315,8.111,8.764,12.227,13.375
79.3,-0.3521,10.3194,0.08314,8.125,8.78,12.248,13.398
79.4,-0.3521,10.3376,0.08313,8.14,8.795,12.269,13.421
79.5,-0.3521,10.3558,0.08313,8.154,8.811,12.291,13.445
79.6,-0.3521,10.3741,0.08312,8.169,8.826,12.313,13.468
79.7,-0.3521,10.3923,0.08311,8.183,8.842,12.334,13.491
79.8,-0.3521,10.4107,0.0831,8.198,8.858,12.355,13.514
79.9,-0.3521,10.4291,0.08309,8.213,8.874,12.377,13.538
80,-0.3521,10.4475,0.08308,8.227,8.89,12.399,13.561
80.1,-0.3521,10.466,0.08307,8.242,8.906,12.42,13.585
