# WHO growth reference table, vendored for PoshanNetra AI (Section 6.4).
# source_url: https://cdn.who.int/media/docs/default-source/child-growth/child-growth-standards/indicators/length-height-for-age/expandable-tables/lhfa-boys-zscore-expanded-tables.xlsx
# retrieved: 2026-08-28
# sha256(source_xlsx): c4b1c9029ab9751a5f0888e32f35c7c0287a16d361885cf911ecf23b3f7f6b4f
# key column 'Day' is in days; rows: 1857
# sd* columns are WHO's OWN published cut-offs, kept only so the test
# suite can prove our LMS implementation reproduces them exactly.
key,l,m,s,sd3neg,sd2neg,sd2pos,sd3pos
417,1,77.7145,0.03168,70.329,72.791,82.638,85.1
418,1,77.7514,0.03168,70.362,72.825,82.678,85.141
419,1,77.7883,0.03169,70.393,72.858,82.719,85.184
420,1,77.8251,0.0317,70.424,72.891,82.759,85.226
421,1,77.8618,0.0317,70.457,72.925,82.798,85.266
422,1,77.8986,0.03171,70.488,72.958,82.839,85.309
423,1,77.9353,0.03172,70.519,72.991,82.88,85.352
424,1,77.9719,0.03172,70.552,73.025,82.918,85.392
425,1,78.0085,0.03173,70.583,73.058,82.959,85.434
426,1,78.0451,0.03174,70.614,73.091,82.999,85.477
427,1,78.0817,0.03175,70.644,73.124,83.04,85.519
428,1,78.1182,0.03175,70.677,73.158,83.079,85.559
429,1,78.1546,0.03176,70.708,73.19,83.119,85.601
430,1,78.1911,0.03177,70.739,73.223,83.159,85.643
431,1,78.2275,0.03177,70.772,73.257,83.198,85.683
432,1,78.2638,0.03178,70.802,73.289,83.238,85.725
433,1,78.3001,0.03179,70.833,73.322,83.278,85.768
434,1,78.3364,0.0318,70.863,73.354,83.319,85.81
435,1,78.3727,0.0318,70.896,73.388,83.357,85.849
436,1,78.4089,0.03181,70.926,73.421,83.397,85.891
437,1,78.4451,0.03182,70.957,73.453,83.437,85.933
438,1,78.4812,0.03183,70.987,73.485,83.477,85.975
439,1,78.5173,0.03183,71.02,73.519,83.516,86.015
440,1,78.5534,0.03184,71.05,73.551,83.556,86.057
441,1,78.5894,0.03185,71.08,73.583,83.596,86.099
442,1,78.6254,0.03186,71.11,73.615,83.635,86.14
443,1,78.6614,0.03186,71.143,73.649,83.674,86.18
444,1,78.6973,0.03187,71.173,73.681,83.713,86.222
445,1,78.7332,0.03188,71.203,73.713,83.753,86.263
446,1,78.7691,0.03189,71.233,73.745,83.793,86.305
447,1,78.8049,0.03189,71.266,73.779,83.831,86.344
448,1,78.8407,0.0319,71.296,73.811,83.871,86.386
449,1,78.8764,0.03191,71.326,73.843,83.91,86.427
450,1,78.9122,0.03192,71.356,73.874,83.95,86.469
451,1,78.9479,0.03192,71.388,73.908,83.988,86.508
452,1,78.9835,0.03193,71.418,73.94,84.027,86.549
453,1,79.0191,0.03194,71.447,73.971,84.067,86.591
454,1,79.0547,0.03195,71.477,74.003,84.106,86.632
455,1,79.0903,0.03196,71.507,74.035,84.146,86.673
456,1,79.1258,0.03196,71.539,74.068,84.184,86.712
457,1,79.1613,0.03197,71.569,74.1,84.223,86.754
458,1,79.1968,0.03198,71.599,74.131,84.262,86.795
459,1,79.2322,0.03199,71.628,74.163,84.301,86.836
460,1,79.2676,0.032,71.658,74.194,84.341,86.877
461,1,79.303,0.032,71.69,74.228,84.378,86.916
462,1,79.3383,0.03201,71.719,74.259,84.418,86.957
463,1,79.3736,0.03202,71.749,74.291,84.457,86.998
464,1,79.4089,0.03203,71.778,74.322,84.496,87.039
465,1,79.4441,0.03204,71.808,74.353,84.535,87.08
466,1,79.4793,0.03204,71.84,74.386,84.572,87.119
467,1,79.5145,0.03205,71.869,74.418,84.611,87.16
468,1,79.5496,0.03206,71.899,74.449,84.65,87.201
469,1,79.5847,0.03207,71.928,74.48,84.689,87.242
470,1,79.6198,0.03208,71.957,74.511,84.728,87.282
471,1,79.6548,0.03209,71.986,74.543,84.767,87.323
472,1,79.6898,0.03209,72.018,74.575,84.804,87.362
473,1,79.7248,0.0321,72.047,74.606,84.843,87.402
474,1,79.7598,0.03211,72.077,74.638,84.882,87.443
475,1,79.7947,0.03212,72.106,74.669,84.921,87.484
476,1,79.8296,0.03213,72.135,74.7,84.959,87.524
477,1,79.8644,0.03214,72.164,74.731,84.998,87.565
478,1,79.8993,0.03214,72.195,74.763,85.035,87.603
479,1,79.9341,0.03215,72.224,74.794,85.074,87.644
480,1,79.9688,0.03216,72.253,74.825,85.112,87.684
481,1,80.0036,0.03217,72.282,74.856,85.151,87.725
482,1,80.0383,0.03218,72.311,74.887,85.19,87.765
483,1,80.0729,0.03219,72.34,74.918,85.228,87.806
484,1,80.1076,0.0322,72.369,74.949,85.267,87.846
485,1,80.1422,0.0322,72.4,74.981,85.303,87.884
486,1,80.1768,0.03221,72.429,75.012,85.342,87.924
487,1,80.2113,0.03222,72.458,75.042,85.38,87.965
488,1,80.2459,0.03223,72.487,75.073,85.419,88.005
489,1,80.2804,0.03224,72.516,75.104,85.457,88.045
490,1,80.3148,0.03225,72.544,75.134,85.495,88.085
491,1,80.3493,0.03226,72.573,75.165,85.533,88.126
492,1,80.3837,0.03226,72.604,75.197,85.57,88.163
493,1,80.4181,0.03227,72.633,75.228,85.608,88.203
494,1,80.4524,0.03228,72.661,75.258,85.646,88.243
495,1,80.4867,0.03229,72.69,75.289,85.685,88.283
496,1,80.521,0.0323,72.719,75.319,85.723,88.323
497,1,80.5553,0.03231,72.747,75.35,85.761,88.364
498,1,80.5895,0.03232,72.776,75.38,85.799,88.403
499,1,80.6237,0.03233,72.804,75.411,85.837,88.443
500,1,80.6578,0.03234,72.832,75.441,85.875,88.483
501,1,80.692,0.03234,72.863,75.473,85.911,88.521
502,1,80.7261,0.03235,72.892,75.503,85.949,88.561
503,1,80.7602,0.03236,72.92,75.533,85.987,88.6
504,1,80.7942,0.03237,72.948,75.564,86.025,88.64
505,1,80.8282,0.03238,72.977,75.594,86.063,88.68
506,1,80.8622,0.03239,73.005,75.624,86.1,88.72
507,1,80.8961,0.0324,73.033,75.654,86.138,88.759
508,1,80.9301,0.03241,73.061,75.684,86.176,88.799
509,1,80.964,0.03242,73.089,75.714,86.214,88.839
510,1,80.9978,0.03243,73.118,75.744,86.251,88.878
511,1,81.0317,0.03244,73.146,75.774,86.289,88.918
512,1,81.0655,0.03245,73.174,75.804,86.327,88.957
513,1,81.0992,0.03245,73.204,75.836,86.363,88.994
514,1,81.133,0.03246,73.232,75.866,86.4,89.034
515,1,81.1667,0.03247,73.26,75.896,86.438,89.073
516,1,81.2004,0.03248,73.288,75.926,86.475,89.113
517,1,81.234,0.03249,73.316,75.955,86.513,89.152
518,1,81.2677,0.0325,73.344,75.985,86.55,89.191
519,1,81.3013,0.03251,73.372,76.015,86.588,89.231
520,1,81.3348,0.03252,73.4,76.045,86.625,89.27
521,1,81.3684,0.03253,73.428,76.075,86.662,89.309
522,1,81.4019,0.03254,73.455,76.104,86.7,89.348
523,1,81.4353,0.03255,73.483,76.134,86.737,89.387
524,1,81.4688,0.03256,73.511,76.164,86.774,89.427
525,1,81.5022,0.03257,73.539,76.193,86.811,89.466
526,1,81.5356,0.03258,73.566,76.223,86.848,89.505
527,1,81.569,0.03259,73.594,76.252,86.886,89.544
528,1,81.6023,0.0326,73.622,76.282,86.923,89.583
529,1,81.6356,0.03261,73.649,76.311,86.96,89.622
530,1,81.6689,0.03261,73.679,76.342,86.995,89.659
531,1,81.7021,0.03262,73.707,76.372,87.032,89.697
532,1,81.7353,0.03263,73.734,76.401,87.069,89.736
533,1,81.7685,0.03264,73.762,76.431,87.106,89.775
534,1,81.8017,0.03265,73.789,76.46,87.143,89.814
535,1,81.8348,0.03266,73.817,76.489,87.18,89.853
536,1,81.8679,0.03267,73.844,76.519,87.217,89.892
537,1,81.9009,0.03268,73.871,76.548,87.254,89.93
538,1,81.934,0.03269,73.899,76.577,87.291,89.969
539,1,81.967,0.0327,73.926,76.606,87.328,90.008
540,1,82,0.03271,73.953,76.636,87.364,90.047
541,1,82.0329,0.03272,73.981,76.665,87.401,90.085
542,1,82.0659,0.03273,74.008,76.694,87.438,90.124
543,1,82.0987,0.03274,74.035,76.723,87.475,90.162
544,1,82.1316,0.03275,74.062,76.752,87.511,90.201
545,1,82.1644,0.03276,74.089,76.781,87.548,90.24
546,1,82.1973,0.03277,74.116,76.81,87.585,90.278
547,1,82.23,0.03278,74.144,76.839,87.621,90.316
548,1,82.2628,0.03279,74.171,76.868,87.658,90.355
549,1,82.2955,0.0328,74.198,76.897,87.694,90.393
550,1,82.3282,0.03281,74.225,76.926,87.731,90.432
551,1,82.3609,0.03282,74.252,76.955,87.767,90.47
552,1,82.3935,0.03283,74.279,76.984,87.803,90.508
553,1,82.4261,0.03284,74.305,77.012,87.84,90.547
554,1,82.4587,0.03285,74.332,77.041,87.876,90.585
555,1,82.4912,0.03286,74.359,77.07,87.913,90.623
556,1,82.5237,0.03287,74.386,77.099,87.949,90.661
557,1,82.5562,0.03288,74.413,77.127,87.985,90.7
558,1,82.5887,0.03289,74.44,77.156,88.021,90.738
559,1,82.6211,0.0329,74.466,77.185,88.058,90.776
560,1,82.6535,0.03291,74.493,77.213,88.094,90.814
561,1,82.6859,0.03292,74.52,77.242,88.13,90.852
562,1,82.7182,0.03293,74.546,77.27,88.166,90.89
563,1,82.7505,0.03294,74.573,77.299,88.202,90.928
564,1,82.7828,0.03295,74.6,77.327,88.238,90.966
565,1,82.8151,0.03296,74.626,77.356,88.274,91.004
566,1,82.8473,0.03297,74.653,77.384,88.31,91.042
567,1,82.8795,0.03298,74.679,77.413,88.346,91.08
568,1,82.9117,0.03299,74.706,77.441,88.382,91.117
569,1,82.9438,0.033,74.732,77.47,88.418,91.155
570,1,82.9759,0.03301,74.759,77.498,88.454,91.193
571,1,83.008,0.03302,74.785,77.526,88.49,91.231
572,1,83.04,0.03303,74.812,77.554,88.526,91.268
573,1,83.0721,0.03304,74.838,77.583,88.562,91.306
574,1,83.1041,0.03305,74.864,77.611,88.597,91.344
575,1,83.136,0.03306,74.891,77.639,88.633,91.381
576,1,83.168,0.03308,74.914,77.666,88.67,91.422
577,1,83.1999,0.03309,74.941,77.694,88.706,91.459
578,1,83.2318,0.0331,74.967,77.722,88.742,91.497
579,1,83.2637,0.03311,74.993,77.75,88.777,91.534
580,1,83.2955,0.03312,75.019,77.778,88.813,91.572
581,1,83.3273,0.03313,75.045,77.806,88.849,91.609
582,1,83.3591,0.03314,75.072,77.834,88.884,91.647
583,1,83.3908,0.03315,75.098,77.862,88.92,91.684
584,1,83.4226,0.03316,75.124,77.89,88.955,91.721
585,1,83.4543,0.03317,75.15,77.918,88.991,91.759
586,1,83.4859,0.03318,75.176,77.946,89.026,91.796
587,1,83.5176,0.03319,75.202,77.974,89.061,91.833
588,1,83.5492,0.0332,75.228,78.002,89.097,91.871
589,1,83.5808,0.03321,75.254,78.029,89.132,91.908
590,1,83.6124,0.03322,75.28,78.057,89.168,91.945
591,1,83.6439,0.03323,75.305,78.085,89.203,91.982
592,1,83.6754,0.03324,75.331,78.113,89.238,92.02
593,1,83.7069,0.03325,75.357,78.14,89.273,92.057
594,1,83.7384,0.03326,75.383,78.168,89.309,92.094
595,1,83.7698,0.03327,75.409,78.196,89.344,92.131
596,1,83.8012,0.03329,75.432,78.222,89.381,92.17
597,1,83.8326,0.0333,75.458,78.249,89.416,92.207
598,1,83.864,0.03331,75.483,78.277,89.451,92.245
599,1,83.8953,0.03332,75.509,78.305,89.486,92.281
600,1,83.9267,0.03333,75.535,78.332,89.521,92.319
601,1,83.9579,0.03334,75.56,78.36,89.556,92.355
602,1,83.9892,0.03335,75.586,78.387,89.591,92.392
603,1,84.0205,0.03336,75.612,78.415,89.626,92.429
604,1,84.0517,0.03337,75.637,78.442,89.661,92.466
605,1,84.0829,0.03338,75.663,78.47,89.696,92.503
606,1,84.114,0.03339,75.688,78.497,89.731,92.54
607,1,84.1452,0.0334,75.714,78.524,89.766,92.577
608,1,84.1763,0.03341,75.739,78.552,89.801,92.613
609,1,84.2074,0.03342,75.765,78.579,89.836,92.65
610,1,84.2385,0.03344,75.788,78.605,89.872,92.689
611,1,84.2695,0.03345,75.813,78.632,89.907,92.726
612,1,84.3006,0.03346,75.839,78.659,89.942,92.763
613,1,84.3316,0.03347,75.864,78.686,89.977,92.799
614,1,84.3626,0.03348,75.889,78.714,90.012,92.836
615,1,84.3935,0.03349,75.914,78.741,90.046,92.873
616,1,84.4245,0.0335,75.94,78.768,90.081,92.909
617,1,84.4554,0.03351,75.965,78.795,90.116,92.946
618,1,84.4862,0.03352,75.99,78.822,90.15,92.982
619,1,84.5171,0.03353,76.016,78.849,90.185,93.019
620,1,84.5479,0.03354,76.041,78.876,90.219,93.055
621,1,84.5787,0.03356,76.063,78.902,90.256,93.094
622,1,84.6095,0.03357,76.088,78.929,90.29,93.131
623,1,84.6403,0.03358,76.114,78.956,90.325,93.167
624,1,84.671,0.03359,76.139,78.983,90.359,93.203
625,1,84.7017,0.0336,76.164,79.01,90.394,93.24
626,1,84.7324,0.03361,76.189,79.037,90.428,93.276
627,1,84.7631,0.03362,76.214,79.064,90.463,93.312
628,1,84.7937,0.03363,76.239,79.09,90.497,93.349
629,1,84.8243,0.03364,76.264,79.117,90.531,93.385
630,1,84.8549,0.03365,76.289,79.144,90.566,93.421
631,1,84.8855,0.03367,76.311,79.169,90.602,93.46
632,1,84.916,0.03368,76.336,79.196,90.636,93.496
633,1,84.9465,0.03369,76.361,79.223,90.67,93.532
634,1,84.977,0.0337,76.386,79.25,90.704,93.568
635,1,85.0075,0.03371,76.411,79.276,90.739,93.604
636,1,85.0379,0.03372,76.435,79.303,90.773,93.64
637,1,85.0683,0.03373,76.46,79.33,90.807,93.676
638,1,85.0987,0.03374,76.485,79.356,90.841,93.712
639,1,85.1291,0.03375,76.51,79.383,90.875,93.748
640,1,85.1594,0.03377,76.532,79.408,90.911,93.787
641,1,85.1897,0.03378,76.557,79.434,90.945,93.823
642,1,85.22,0.03379,76.581,79.461,90.979,93.859
643,1,85.2503,0.0338,76.606,79.487,91.013,93.895
644,1,85.2805,0.03381,76.63,79.514,91.047,93.931
645,1,85.3108,0.03382,76.655,79.54,91.081,93.966
646,1,85.341,0.03383,76.68,79.567,91.115,94.002
647,1,85.3711,0.03384,76.704,79.593,91.149,94.038
648,1,85.4013,0.03385,76.729,79.62,91.183,94.074
649,1,85.4314,0.03387,76.751,79.644,91.219,94.112
650,1,85.4615,0.03388,76.775,79.671,91.252,94.148
651,1,85.4916,0.03389,76.8,79.697,91.286,94.184
652,1,85.5217,0.0339,76.824,79.723,91.32,94.219
653,1,85.5517,0.03391,76.849,79.75,91.354,94.255
654,1,85.5817,0.03392,76.873,79.776,91.388,94.29
655,1,85.6117,0.03393,76.897,79.802,91.421,94.326
656,1,85.6417,0.03394,76.922,79.828,91.455,94.362
657,1,85.6716,0.03396,76.943,79.853,91.49,94.4
658,1,85.7015,0.03397,76.968,79.879,91.524,94.435
659,1,85.7314,0.03398,76.992,79.905,91.558,94.471
660,1,85.7613,0.03399,77.016,79.931,91.591,94.506
661,1,85.7912,0.034,77.04,79.957,91.625,94.542
662,1,85.821,0.03401,77.065,79.983,91.659,94.577
663,1,85.8508,0.03402,77.089,80.01,91.692,94.613
664,1,85.8806,0.03404,77.11,80.034,91.727,94.651
665,1,85.9104,0.03405,77.135,80.06,91.761,94.686
666,1,85.9401,0.03406,77.159,80.086,91.794,94.721
667,1,85.9698,0.03407,77.183,80.112,91.828,94.757
668,1,85.9995,0.03408,77.207,80.138,91.861,94.792
669,1,86.0292,0.03409,77.231,80.164,91.895,94.827
670,1,86.0589,0.0341,77.255,80.19,91.928,94.863
671,1,86.0885,0.03411,77.279,80.216,91.961,94.898
672,1,86.1181,0.03413,77.3,80.24,91.997,94.936
673,1,86.1477,0.03414,77.324,80.266,92.03,94.971
674,1,86.1773,0.03415,77.348,80.291,92.063,95.006
675,1,86.2068,0.03416,77.372,80.317,92.096,95.041
676,1,86.2363,0.03417,77.396,80.343,92.13,95.076
677,1,86.2659,0.03418,77.42,80.369,92.163,95.112
678,1,86.2954,0.03419,77.444,80.395,92.196,95.147
679,1,86.3248,0.03421,77.465,80.418,92.231,95.184
680,1,86.3543,0.03422,77.489,80.444,92.264,95.219
681,1,86.3837,0.03423,77.513,80.47,92.298,95.254
682,1,86.4131,0.03424,77.537,80.496,92.331,95.289
683,1,86.4425,0.03425,77.561,80.521,92.364,95.324
684,1,86.4719,0.03426,77.584,80.547,92.397,95.359
685,1,86.5012,0.03427,77.608,80.572,92.43,95.394
686,1,86.5306,0.03429,77.629,80.596,92.465,95.432
687,1,86.5599,0.0343,77.653,80.622,92.498,95.467
688,1,86.5892,0.03431,77.677,80.647,92.531,95.502
689,1,86.6184,0.03432,77.7,80.673,92.564,95.537
690,1,86.6477,0.03433,77.724,80.698,92.597,95.572
691,1,86.6769,0.03434,77.747,80.724,92.63,95.606
692,1,86.7061,0.03435,77.771,80.749,92.663,95.641
693,1,86.7353,0.03437,77.792,80.773,92.697,95.679
694,1,86.7645,0.03438,77.816,80.799,92.73,95.713
695,1,86.7937,0.03439,77.839,80.824,92.763,95.748
696,1,86.8228,0.0344,77.863,80.849,92.796,95.783
697,1,86.8519,0.03441,77.886,80.875,92.829,95.818
698,1,86.881,0.03442,77.91,80.9,92.862,95.852
699,1,86.9101,0.03443,77.933,80.925,92.895,95.887
700,1,86.9392,0.03445,77.954,80.949,92.929,95.924
701,1,86.9682,0.03446,77.977,80.974,92.962,95.959
702,1,86.9972,0.03447,78.001,81,92.995,95.994
703,1,87.0262,0.03448,78.024,81.025,93.028,96.028
704,1,87.0552,0.03449,78.048,81.05,93.06,96.063
705,1,87.0842,0.0345,78.071,81.075,93.093,96.097
706,1,87.1131,0.03451,78.094,81.101,93.126,96.132
707,1,87.142,0.03453,78.115,81.124,93.16,96.169
708,1,87.1709,0.03454,78.138,81.149,93.193,96.204
709,1,87.1998,0.03455,78.162,81.174,93.225,96.238
710,1,87.2287,0.03456,78.185,81.199,93.258,96.273
711,1,87.2575,0.03457,78.208,81.225,93.29,96.307
712,1,87.2863,0.03458,78.231,81.25,93.323,96.341
713,1,87.3151,0.03459,78.254,81.275,93.356,96.376
714,1,87.3439,0.03461,78.275,81.298,93.39,96.413
715,1,87.3727,0.03462,78.298,81.323,93.422,96.447
716,1,87.4014,0.03463,78.321,81.348,93.455,96.482
717,1,87.4302,0.03464,78.344,81.373,93.487,96.516
718,1,87.4589,0.03465,78.368,81.398,93.52,96.55
719,1,87.4876,0.03466,78.391,81.423,93.552,96.585
720,1,87.5162,0.03467,78.414,81.448,93.585,96.619
721,1,87.5449,0.03469,78.434,81.471,93.619,96.656
722,1,87.5735,0.0347,78.457,81.496,93.651,96.69
723,1,87.6021,0.03471,78.48,81.521,93.683,96.724
724,1,87.6307,0.03472,78.503,81.546,93.716,96.758
725,1,87.6593,0.03473,78.526,81.57,93.748,96.793
726,1,87.6878,0.03474,78.549,81.595,93.78,96.827
727,1,87.7164,0.03475,78.572,81.62,93.813,96.861
728,1,87.7449,0.03477,78.592,81.643,93.847,96.898
729,1,87.7734,0.03478,78.615,81.668,93.879,96.932
730,1,87.8018,0.03479,78.638,81.693,93.911,96.966
731,1,87.1303,0.03508,77.961,81.017,93.243,96.3
732,1,87.1587,0.03509,77.984,81.042,93.275,96.334
733,1,87.1871,0.0351,78.006,81.067,93.308,96.368
734,1,87.2155,0.03511,78.029,81.091,93.34,96.402
735,1,87.2439,0.03513,78.049,81.114,93.374,96.439
736,1,87.2722,0.03514,78.072,81.139,93.406,96.472
737,1,87.3006,0.03515,78.095,81.163,93.438,96.506
738,1,87.3289,0.03516,78.117,81.188,93.47,96.54
739,1,87.3571,0.03517,78.14,81.212,93.502,96.574
740,1,87.3854,0.03518,78.163,81.237,93.534,96.608
741,1,87.4136,0.03519,78.185,81.261,93.566,96.642
742,1,87.4419,0.03521,78.205,81.284,93.6,96.678
743,1,87.4701,0.03522,78.228,81.309,93.631,96.712
744,1,87.4982,0.03523,78.251,81.333,93.663,96.746
745,1,87.5264,0.03524,78.273,81.358,93.695,96.78
746,1,87.5545,0.03525,78.296,81.382,93.727,96.813
747,1,87.5826,0.03526,78.318,81.406,93.759,96.847
748,1,87.6107,0.03527,78.341,81.431,93.791,96.881
749,1,87.6388,0.03528,78.363,81.455,93.823,96.914
750,1,87.6668,0.0353,78.383,81.478,93.856,96.951
751,1,87.6948,0.03531,78.405,81.502,93.888,96.984
752,1,87.7228,0.03532,78.428,81.526,93.92,97.018
753,1,87.7508,0.03533,78.45,81.55,93.951,97.052
754,1,87.7788,0.03534,78.472,81.575,93.983,97.085
755,1,87.8067,0.03535,78.495,81.599,94.015,97.119
756,1,87.8346,0.03536,78.517,81.623,94.046,97.152
757,1,87.8625,0.03538,78.537,81.645,94.08,97.188
758,1,87.8903,0.03539,78.559,81.669,94.111,97.222
759,1,87.9181,0.0354,78.581,81.693,94.143,97.255
760,1,87.946,0.03541,78.603,81.718,94.174,97.289
761,1,87.9737,0.03542,78.626,81.742,94.206,97.322
762,1,88.0015,0.03543,78.648,81.766,94.237,97.355
763,1,88.0292,0.03544,78.67,81.79,94.269,97.388
764,1,88.057,0.03545,78.692,81.814,94.3,97.422
765,1,88.0846,0.03547,78.712,81.836,94.333,97.458
766,1,88.1123,0.03548,78.734,81.86,94.365,97.491
767,1,88.14,0.03549,78.756,81.884,94.396,97.524
768,1,88.1676,0.0355,78.778,81.908,94.427,97.557
769,1,88.1952,0.03551,78.8,81.932,94.459,97.591
770,1,88.2228,0.03552,78.822,81.955,94.49,97.624
771,1,88.2503,0.03553,78.844,81.979,94.521,97.657
772,1,88.2778,0.03555,78.863,82.001,94.554,97.693
773,1,88.3053,0.03556,78.885,82.025,94.586,97.726
774,1,88.3328,0.03557,78.907,82.049,94.617,97.759
775,1,88.3603,0.03558,78.929,82.073,94.648,97.792
776,1,88.3877,0.03559,78.951,82.096,94.679,97.825
777,1,88.4151,0.0356,78.972,82.12,94.71,97.858
778,1,88.4425,0.03561,78.994,82.144,94.741,97.891
779,1,88.4699,0.03562,79.016,82.167,94.772,97.924
780,1,88.4972,0.03564,79.035,82.189,94.805,97.959
781,1,88.5245,0.03565,79.057,82.213,94.836,97.992
782,1,88.5518,0.03566,79.079,82.236,94.867,98.025
783,1,88.5791,0.03567,79.1,82.26,94.898,98.058
784,1,88.6063,0.03568,79.122,82.283,94.929,98.091
785,1,88.6335,0.03569,79.144,82.307,94.96,98.123
786,1,88.6607,0.0357,79.165,82.33,94.991,98.156
787,1,88.6879,0.03571,79.187,82.354,95.022,98.189
788,1,88.715,0.03572,79.208,82.377,95.053,98.222
789,1,88.7422,0.03574,79.227,82.399,95.085,98.257
790,1,88.7693,0.03575,79.249,82.422,95.116,98.29
791,1,88.7964,0.03576,79.27,82.446,95.147,98.322
792,1,88.8234,0.03577,79.292,82.469,95.178,98.355
793,1,88.8504,0.03578,79.313,82.492,95.209,98.388
794,1,88.8775,0.03579,79.335,82.516,95.239,98.42
795,1,88.9044,0.0358,79.356,82.539,95.27,98.453
796,1,88.9314,0.03581,79.377,82.562,95.301,98.485
797,1,88.9584,0.03582,79.399,82.585,95.331,98.518
798,1,88.9853,0.03584,79.418,82.607,95.364,98.553
799,1,89.0122,0.03585,79.439,82.63,95.394,98.585
800,1,89.0391,0.03586,79.46,82.653,95.425,98.618
801,1,89.0659,0.03587,79.482,82.676,95.455,98.65
802,1,89.0927,0.03588,79.503,82.699,95.486,98.683
803,1,89.1195,0.03589,79.524,82.723,95.516,98.715
804,1,89.1463,0.0359,79.545,82.746,95.547,98.747
805,1,89.1731,0.03591,79.566,82.769,95.578,98.78
806,1,89.1998,0.03592,79.588,82.792,95.608,98.812
807,1,89.2266,0.03593,79.609,82.815,95.638,98.844
808,1,89.2533,0.03595,79.627,82.836,95.671,98.879
809,1,89.2799,0.03596,79.648,82.859,95.701,98.911
810,1,89.3066,0.03597,79.67,82.882,95.731,98.944
811,1,89.3332,0.03598,79.691,82.905,95.762,98.976
812,1,89.3598,0.03599,79.712,82.928,95.792,99.008
813,1,89.3864,0.036,79.733,82.951,95.822,99.04
814,1,89.413,0.03601,79.754,82.973,95.853,99.072
815,1,89.4395,0.03602,79.775,82.996,95.883,99.104
816,1,89.466,0.03603,79.796,83.019,95.913,99.136
817,1,89.4925,0.03604,79.817,83.042,95.943,99.168
818,1,89.519,0.03605,79.838,83.065,95.973,99.2
819,1,89.5455,0.03607,79.856,83.086,96.005,99.235
820,1,89.5719,0.03608,79.877,83.108,96.035,99.267
821,1,89.5983,0.03609,79.897,83.131,96.066,99.299
822,1,89.6247,0.0361,79.918,83.154,96.096,99.331
823,1,89.651,0.03611,79.939,83.176,96.126,99.363
824,1,89.6774,0.03612,79.96,83.199,96.156,99.395
825,1,89.7037,0.03613,79.981,83.222,96.186,99.427
826,1,89.73,0.03614,80.001,83.244,96.216,99.459
827,1,89.7563,0.03615,80.022,83.267,96.246,99.49
828,1,89.7825,0.03616,80.043,83.289,96.276,99.522
829,1,89.8087,0.03617,80.064,83.312,96.305,99.554
830,1,89.8349,0.03618,80.084,83.334,96.335,99.586
831,1,89.8611,0.0362,80.102,83.355,96.367,99.62
832,1,89.8873,0.03621,80.123,83.378,96.397,99.652
833,1,89.9134,0.03622,80.143,83.4,96.427,99.683
834,1,89.9395,0.03623,80.164,83.422,96.457,99.715
835,1,89.9656,0.03624,80.185,83.445,96.486,99.747
836,1,89.9917,0.03625,80.205,83.467,96.516,99.778
837,1,90.0177,0.03626,80.226,83.49,96.546,99.81
838,1,90.0437,0.03627,80.246,83.512,96.575,99.841
839,1,90.0697,0.03628,80.267,83.534,96.605,99.873
840,1,90.0957,0.03629,80.287,83.557,96.635,99.904
841,1,90.1216,0.0363,80.307,83.579,96.664,99.936
842,1,90.1476,0.03631,80.328,83.601,96.694,99.967
843,1,90.1735,0.03632,80.348,83.623,96.724,99.999
844,1,90.1994,0.03633,80.369,83.646,96.753,100.03
845,1,90.2252,0.03634,80.389,83.668,96.783,100.062
846,1,90.251,0.03636,80.406,83.688,96.814,100.096
847,1,90.2769,0.03637,80.427,83.71,96.844,100.127
848,1,90.3026,0.03638,80.447,83.732,96.873,100.158
849,1,90.3284,0.03639,80.467,83.754,96.903,100.19
850,1,90.3541,0.0364,80.487,83.776,96.932,100.221
851,1,90.3799,0.03641,80.508,83.798,96.961,100.252
852,1,90.4056,0.03642,80.528,83.82,96.991,100.283
853,1,90.4312,0.03643,80.548,83.842,97.02,100.314
854,1,90.4569,0.03644,80.568,83.864,97.049,100.346
855,1,90.4825,0.03645,80.588,83.886,97.079,100.377
856,1,90.5081,0.03646,80.608,83.908,97.108,100.408
857,1,90.5337,0.03647,80.628,83.93,97.137,100.439
858,1,90.5592,0.03648,80.648,83.952,97.166,100.47
859,1,90.5848,0.03649,80.668,83.974,97.196,100.501
860,1,90.6103,0.0365,80.688,83.996,97.225,100.532
861,1,90.6358,0.03651,80.708,84.018,97.254,100.563
862,1,90.6612,0.03652,80.728,84.039,97.283,100.594
863,1,90.6867,0.03653,80.748,84.061,97.312,100.625
864,1,90.7121,0.03654,80.768,84.083,97.341,100.656
865,1,90.7375,0.03655,80.788,84.105,97.37,100.687
866,1,90.7628,0.03656,80.808,84.126,97.399,100.718
867,1,90.7882,0.03657,80.828,84.148,97.428,100.749
868,1,90.8135,0.03659,80.845,84.168,97.459,100.782
869,1,90.8388,0.0366,80.865,84.189,97.488,100.813
870,1,90.8641,0.03661,80.884,84.211,97.517,100.844
871,1,90.8893,0.03662,80.904,84.233,97.546,100.874
872,1,90.9146,0.03663,80.924,84.254,97.575,100.905
873,1,90.9398,0.03664,80.944,84.276,97.604,100.936
874,1,90.965,0.03665,80.963,84.297,97.633,100.967
